cell_id,module,family,K,correction,rho,theta,design,R,J0,Jmax,alpha,alpha_adj,marginal_level_or_power,marginal_mcse,fwer,fwer_mcse,conjunctive_power,conjunctive_power_mcse,disjunctive_power,disjunctive_power_mcse,fdr,fdr_mcse,E_J,sd_J,q05_J,q50_J,q95_J,P_J_eq_Jmax,ci_coverage,bias,rmse,mean_wall,seed,theta_vector,marginal_estimand,marginal_by_contrast,marginal_mcse_by_contrast,mean_fdp,ci_coverage_mcse,bootstrap_B,benchmark_residual_corr,n_true_alternatives,n_true_nulls,planning_target_met_all,marginal_contrast_1,marginal_contrast_1_mcse,marginal_contrast_2,marginal_contrast_2_mcse,marginal_contrast_3,marginal_contrast_3_mcse,marginal_contrast_4,marginal_contrast_4_mcse,marginal_contrast_5,marginal_contrast_5_mcse,marginal_contrast_6,marginal_contrast_6_mcse,cell_index,module_cell,theta_mult,B,alpha_plan,alpha_note,source_module,projected_R
B_0621,B_joint,empirical,3,none,,0.0,D4,2000,50,1000,0.05,0.05,0.051666666666666666,0.004949607167352891,0.149,0.007962380297373393,,,,,,,43.171,7.752467929633763,32.0,43.0,57.0,0.0,0.9483333333333334,0.00020131863217006632,0.14464348379647954,0.000690019454999856,400621,"[0.0,0.0,0.0]",level,"[0.0455,0.0525,0.057]","[0.004659922209651144,0.004987171041783107,0.00518415856238985]",,0.00494960716735289,999,0.0,0,3,1.0,0.0455,0.004659922209651144,0.0525,0.004987171041783107,0.057,0.00518415856238985,,,,,,,621,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0622,B_joint,empirical,3,none,,0.5,D3,2000,50,1000,0.05,0.05,0.927,0.005816829033072915,,,0.7955,0.009018862178789517,0.999,0.0007067531393633852,,,73.382,14.555139161134806,53.0,72.0,100.0,0.0,0.96,0.001087942045444265,0.11003284339478328,0.0006445689909996872,400622,"[0.5,0.5,0.5]",power,"[0.927,0.9275,0.9265]","[0.005816829033072915,0.005798437289477226,0.005835141386461857]",,0.004381780460041331,999,0.0,3,0,1.0,0.927,0.005816829033072915,0.9275,0.005798437289477226,0.9265,0.005835141386461857,,,,,,,622,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0623,B_joint,empirical,3,none,,0.5,D4,2000,50,1000,0.05,0.05,0.8921666666666667,0.00693560759975489,,,0.715,0.010093933821855581,0.9975,0.001116635571706353,,,43.5355,8.201569346777482,31.950000000000003,43.0,59.0,0.0,0.9463333333333334,-0.0019175403968976308,0.14310339333302155,0.0006903226034992258,400623,"[0.5,0.5,0.5]",power,"[0.902,0.8905,0.884]","[0.006648157639526908,0.006982469119158352,0.0071604469134265636]",,0.0050391743150815654,999,0.0,3,0,1.0,0.902,0.006648157639526908,0.8905,0.006982469119158352,0.884,0.0071604469134265636,,,,,,,623,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0624,B_joint,empirical,3,bonferroni,,0.0,D3,2000,50,1000,0.05,0.016666666666666666,0.0005,0.0004998749843710925,0.0015,0.0008653756409791069,,,,,,,73.9625,14.503692417794856,52.0,73.0,100.0,0.0,0.9861666666666666,0.003916697464379581,0.10992914245246457,0.0006521490425002412,400624,"[0.0,0.0,0.0]",level,"[0.001,0.0005,0.0]","[0.0007067531393633848,0.0004998749843710925,0.0]",,0.002611701765345945,999,0.0,0,3,1.0,0.001,0.0007067531393633848,0.0005,0.0004998749843710925,0.0,0.0,,,,,,,624,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B,2000
B_0625,B_joint,empirical,3,bonferroni,,0.0,D4,2000,50,1000,0.05,0.016666666666666666,0.021666666666666667,0.0032555508153169887,0.0645,0.005492711079239468,,,,,,,57.8765,10.574698470878497,43.0,57.0,76.04999999999995,0.0,0.9783333333333334,0.0021487627995492265,0.12762464593858422,0.0006725729504996707,400625,"[0.0,0.0,0.0]",level,"[0.0205,0.023,0.0215]","[0.00316857617866448,0.003351939736928455,0.003243281517229116]",,0.0032555508153169848,999,0.0,0,3,1.0,0.0205,0.00316857617866448,0.023,0.003351939736928455,0.0215,0.003243281517229116,,,,,,,625,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B,2000
B_0626,B_joint,empirical,3,bonferroni,,0.5,D3,2000,50,1000,0.05,0.016666666666666666,0.8021666666666668,0.00890772994526539,,,0.5115,0.01117738229640554,0.9895,0.0022792268425937726,,,74.108,14.790041784930832,53.0,72.0,101.0,0.0,0.9883333333333333,0.0022748929551009633,0.11005099866045095,0.000643988134999745,400626,"[0.5,0.5,0.5]",power,"[0.799,0.8015,0.806]","[0.008960998828255698,0.008919017602852906,0.008842058583836684]",,0.0024010992852811813,999,0.0,3,0,1.0,0.799,0.008960998828255698,0.8015,0.008919017602852906,0.806,0.008842058583836684,,,,,,,626,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B,2000
B_0627,B_joint,empirical,3,bonferroni,,0.5,D4,2000,50,1000,0.05,0.016666666666666666,0.9013333333333332,0.006668266474712736,,,0.743,0.009771156533389485,0.9975,0.001116635571706353,,,57.8675,10.85485807138905,43.0,57.0,78.0,0.0,0.9811666666666666,-0.0010574672351056347,0.12539593384417402,0.0007476681865009596,400627,"[0.5,0.5,0.5]",power,"[0.8945,0.9095,0.9]","[0.006869124762296869,0.006415206543830059,0.006708203932499368]",,0.003039624885482493,999,0.0,3,0,1.0,0.8945,0.006869124762296869,0.9095,0.006415206543830059,0.9,0.006708203932499368,,,,,,,627,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B,2000
B_0628,B_joint,empirical,3,holm,,0.0,D3,2000,50,1000,0.05,0.016666666666666666,0.0003333333333333333,0.0004081802434110587,0.001,0.0007067531393633848,,,,,,,73.703,14.864279027251877,52.0,72.0,101.0,0.0,0.9905,0.0001718616195951625,0.10857268881933486,0.0006699868355008221,400628,"[0.0,0.0,0.0]",level,"[0.0005,0.0005,0.0]","[0.0004998749843710925,0.0004998749843710925,0.0]",,0.0021690723823791537,999,0.0,0,3,1.0,0.0005,0.0004998749843710925,0.0005,0.0004998749843710925,0.0,0.0,,,,,,,628,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B,2000
B_0629,B_joint,empirical,3,holm,,0.0,D4,2000,50,1000,0.05,0.016666666666666666,0.016333333333333335,0.0028343037553829296,0.049,0.0048269555622566076,,,,,,,58.013,10.730835521989889,42.0,57.0,78.0,0.0,0.9836666666666667,-0.0006448491794233462,0.12409756237805088,0.0006960512875011773,400629,"[0.0,0.0,0.0]",level,"[0.0115,0.0195,0.018]","[0.0023840878758971955,0.0030919047527373806,0.0029728773940409987]",,0.002834303755382928,999,0.0,0,3,1.0,0.0115,0.0023840878758971955,0.0195,0.0030919047527373806,0.018,0.0029728773940409987,,,,,,,629,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B,2000
B_0630,B_joint,empirical,3,holm,,0.5,D3,2000,50,1000,0.05,0.016666666666666666,0.9055,0.006541014829519959,,,0.7845,0.009194012997597948,0.993,0.0018642692938521525,,,73.8375,14.55369691006378,53.0,72.0,100.0,0.0,0.9868333333333333,0.002010290429901578,0.11100715758265045,0.0006491121399994881,400630,"[0.5,0.5,0.5]",power,"[0.8975,0.9095,0.9095]","[0.006782099601155973,0.006415206543830059,0.006415206543830059]",,0.002548853227978766,999,0.0,3,0,1.0,0.8975,0.006782099601155973,0.9095,0.006415206543830059,0.9095,0.006415206543830059,,,,,,,630,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B,2000
B_0631,B_joint,empirical,3,holm,,0.5,D4,2000,50,1000,0.05,0.016666666666666666,0.9523333333333334,0.004764166010728191,,,0.877,0.007344079247938437,0.9975,0.001116635571706353,,,58.026,10.60185474339278,43.0,57.0,77.0,0.0,0.9803333333333333,0.0029856658817605445,0.12420529787088651,0.0006763336559997697,400631,"[0.5,0.5,0.5]",power,"[0.9525,0.952,0.9525]","[0.00475624589355933,0.004779958158812692,0.00475624589355933]",,0.003104825992619308,999,0.0,3,0,1.0,0.9525,0.00475624589355933,0.952,0.004779958158812692,0.9525,0.00475624589355933,,,,,,,631,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B,2000
B_0632,B_joint,empirical,3,bh,,0.0,D3,2000,50,1000,0.05,0.016666666666666666,0.00016666666666666666,0.0002886510773311689,0.0005,0.0004998749843710925,,,,,0.0005,0.0004998749843710925,73.5075,14.769595246654525,52.0,72.0,100.0,0.0,0.9878333333333333,0.0009114418019296458,0.10937409461995683,0.0006668136919997778,400632,"[0.0,0.0,0.0]",level,"[0.0005,0.0,0.0]","[0.0004998749843710925,0.0,0.0]",0.0005,0.002451391328295921,999,0.0,0,3,1.0,0.0005,0.0004998749843710925,0.0,0.0,0.0,0.0,,,,,,,632,B,0.0,999,0.016666666666666666,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B,2000
B_0633,B_joint,empirical,3,bh,,0.0,D4,2000,50,1000,0.05,0.016666666666666666,0.021166666666666667,0.0032185896669883916,0.0565,0.005162739098579358,,,,,0.0565,0.005162739098579358,57.731,10.34546465848683,43.0,57.0,77.0,0.0,0.9811666666666666,-0.0007668618552807454,0.12504718422175637,0.0007043581204998191,400633,"[0.0,0.0,0.0]",level,"[0.02,0.0195,0.024]","[0.0031304951684997056,0.0030919047527373806,0.00342227994179319]",0.0565,0.003039624885482493,999,0.0,0,3,1.0,0.02,0.0031304951684997056,0.0195,0.0030919047527373806,0.024,0.00342227994179319,,,,,,,633,B,0.0,999,0.016666666666666666,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B,2000
B_0634,B_joint,empirical,3,bh,,0.5,D3,2000,50,1000,0.05,0.016666666666666666,0.9295,0.005724061058374553,,,0.824,0.008515397818070512,0.9955,0.0014966211945579198,0.0,0.0,73.6455,15.02294344494447,52.0,72.0,101.0,0.0,0.9885,0.002886624408206625,0.10835316617101774,0.0006183620730007534,400634,"[0.5,0.5,0.5]",power,"[0.9355,0.9245,0.9285]","[0.005492711079239468,0.005907611615534657,0.005761412587204635]",0.0,0.0023840878758971907,999,0.0,3,0,1.0,0.9355,0.005492711079239468,0.9245,0.005907611615534657,0.9285,0.005761412587204635,,,,,,,634,B,1.0,999,0.016666666666666666,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B,2000
B_0635,B_joint,empirical,3,bh,,0.5,D4,2000,50,1000,0.05,0.016666666666666666,0.9538333333333333,0.004692297174921659,,,0.873,0.007445501997850783,0.9975,0.001116635571706353,0.0,0.0,57.9185,10.792212829165296,43.0,57.0,77.0,0.0,0.9803333333333333,0.002090070230143727,0.1260690874385529,0.0007170881799993367,400635,"[0.5,0.5,0.5]",power,"[0.951,0.952,0.9585]","[0.004826955562256609,0.004779958158812692,0.004459694496263168]",0.0,0.003104825992619308,999,0.0,3,0,1.0,0.951,0.004826955562256609,0.952,0.004779958158812692,0.9585,0.004459694496263168,,,,,,,635,B,1.0,999,0.016666666666666666,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B,2000
B_0636,B_joint,empirical,3,romano_wolf,,0.0,D3,2000,50,1000,0.05,0.05,0.016333333333333335,0.0028343037553829296,0.0465,0.004708383480558906,,,,,,,74.056,14.007136181247043,53.0,73.0,100.0,0.0,0.9603333333333334,-0.0009779172047193736,0.10954092666412009,0.034869700652499884,400636,"[0.0,0.0,0.0]",level,"[0.0165,0.0185,0.014]","[0.0028484864401994267,0.003013117156700018,0.002627165773224065]",,0.004364242329558602,999,0.0,0,3,1.0,0.0165,0.0028484864401994267,0.0185,0.003013117156700018,0.014,0.002627165773224065,,,,,,,636,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0637,B_joint,empirical,3,romano_wolf,,0.0,D4,2000,50,1000,0.05,0.05,0.017833333333333336,0.0029593331643763565,0.0525,0.004987171041783107,,,,,,,43.477,8.305026851250993,32.0,43.0,58.0,0.0,0.9458333333333333,-0.0009489293448430525,0.1444835602566528,0.03242159509449993,400637,"[0.0,0.0,0.0]",level,"[0.02,0.0155,0.018]","[0.0031304951684997056,0.0027622228367747597,0.0029728773940409987]",,0.005061256706040947,999,0.0,0,3,1.0,0.02,0.0031304951684997056,0.0155,0.0027622228367747597,0.018,0.0029728773940409987,,,,,,,637,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0638,B_joint,empirical,3,romano_wolf,,0.5,D3,2000,50,1000,0.05,0.05,0.9885,0.0023840878758971907,,,0.969,0.003875499967746099,1.0,0.0,,,73.8655,14.544738215244715,52.0,73.0,99.04999999999995,0.0,0.9628333333333333,0.003479381188138628,0.10807697648683286,0.03417889302149888,400638,"[0.5,0.5,0.5]",power,"[0.99,0.9875,0.988]","[0.0022248595461287,0.0024843258642939696,0.0024347484469653133]",,0.004229970777414164,999,0.0,3,0,1.0,0.99,0.0022248595461287,0.9875,0.0024843258642939696,0.988,0.0024347484469653133,,,,,,,638,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0639,B_joint,empirical,3,romano_wolf,,0.5,D4,2000,50,1000,0.05,0.05,0.8631666666666667,0.007684724205273152,,,0.7015,0.010232246820713425,0.9825,0.002932042803234629,,,43.603,8.302733947321208,32.0,43.0,59.0,0.0,0.9475,0.00028215774423761533,0.14289889137586587,0.031783811693001554,400639,"[0.5,0.5,0.5]",power,"[0.8515,0.867,0.871]","[0.007951344225978397,0.00759312188760328,0.007495298526409739]",,0.004987171041783106,999,0.0,3,0,1.0,0.8515,0.007951344225978397,0.867,0.00759312188760328,0.871,0.007495298526409739,,,,,,,639,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0640,B_joint,empirical,6,none,,0.0,D3,2000,50,1000,0.05,0.05,0.004416666666666667,0.0014827608914154404,0.0265,0.0035915003828483716,,,,,,,79.0945,14.605634862956148,57.95,78.0,105.0,0.0,0.9605833333333333,-0.0015965068672728372,0.10678585420896436,0.0011862598585012166,400640,"[0.0,0.0,0.0,0.0,0.0,0.0]",level,"[0.0035,0.005,0.0035,0.003,0.008,0.0035]","[0.0013205585939290994,0.0015771810295587506,0.0013205585939290994,0.0012229063741758812,0.0019919839356781974,0.0013205585939290994]",,0.004351033960770448,999,0.0,0,6,1.0,0.0035,0.0013205585939290994,0.005,0.0015771810295587506,0.0035,0.0013205585939290994,0.003,0.0012229063741758812,0.008,0.0019919839356781974,0.0035,0.0013205585939290994,640,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0641,B_joint,empirical,6,none,,0.0,D4,2000,50,1000,0.05,0.05,0.049666666666666665,0.004857977402628015,0.267,0.009892193892155572,,,,,,,47.599,7.510472621613103,37.0,47.0,61.0,0.0,0.9503333333333334,-0.0011353870128938833,0.13701474813104492,0.0012073215125001297,400641,"[0.0,0.0,0.0,0.0,0.0,0.0]",level,"[0.058,0.0505,0.0515,0.043,0.0485,0.0465]","[0.0052266624149642565,0.00489641450451246,0.004942051699446294,0.004536022486716748,0.004803527349771208,0.004708383480558906]",,0.0048579774026280146,999,0.0,0,6,1.0,0.058,0.0052266624149642565,0.0505,0.00489641450451246,0.0515,0.004942051699446294,0.043,0.004536022486716748,0.0485,0.004803527349771208,0.0465,0.004708383480558906,641,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0642,B_joint,empirical,6,none,,0.5,D3,2000,50,1000,0.05,0.05,0.9383333333333334,0.005378842295926182,,,0.684,0.010395768369870502,1.0,0.0,,,78.2545,14.566081482334225,57.0,77.0,103.04999999999995,0.0,0.9638333333333333,-0.0010728516598156937,0.10553090527493732,0.0011618814915000258,400642,"[0.5,0.5,0.5,0.5,0.5,0.5]",power,"[0.9475,0.9365,0.9375,0.931,0.935,0.9425]","[0.004987171041783106,0.005452877680637995,0.005412658773652742,0.0056674068144081545,0.005512485827646179,0.005205465877325487]",,0.004174843643113411,999,0.0,6,0,1.0,0.9475,0.004987171041783106,0.9365,0.005452877680637995,0.9375,0.005412658773652742,0.931,0.0056674068144081545,0.935,0.005512485827646179,0.9425,0.005205465877325487,642,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0643,B_joint,empirical,6,none,,0.5,D4,2000,50,1000,0.05,0.05,0.9165,0.006185780063985464,,,0.62,0.010853570840972108,1.0,0.0,,,47.8515,7.572149480167438,36.0,47.0,61.0,0.0,0.9486666666666667,-0.0019113894174790928,0.1381334274698145,0.0011490126074986619,400643,"[0.5,0.5,0.5,0.5,0.5,0.5]",power,"[0.919,0.919,0.917,0.921,0.9105,0.9125]","[0.006100778638829636,0.006100778638829636,0.006168914004912047,0.006031542091372652,0.006383171233799076,0.006318375978050056]",,0.004934481848290772,999,0.0,6,0,1.0,0.919,0.006100778638829636,0.919,0.006100778638829636,0.917,0.006168914004912047,0.921,0.006031542091372652,0.9105,0.006383171233799076,0.9125,0.006318375978050056,643,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0644,B_joint,empirical,6,bonferroni,,0.0,D3,2000,50,1000,0.05,0.008333333333333333,8.333333333333333e-05,0.00020411563988201502,0.0005,0.0004998749843710925,,,,,,,78.343,14.564695362416613,57.0,77.0,104.0,0.0,0.9946666666666667,-0.0006158575118003817,0.1055670079309047,0.0011777309210010572,400644,"[0.0,0.0,0.0,0.0,0.0,0.0]",level,"[0.0005,0.0,0.0,0.0,0.0,0.0]","[0.0004998749843710925,0.0,0.0,0.0,0.0,0.0]",,0.0016286326916909253,999,0.0,0,6,1.0,0.0005,0.0004998749843710925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644,B,0.0,999,0.008333333333333333,plan every contrast at alpha/K = 0.05000/6,B,2000
B_0645,B_joint,empirical,6,bonferroni,,0.0,D4,2000,50,1000,0.05,0.008333333333333333,0.01025,0.0022522141883044786,0.06,0.0053103672189407005,,,,,,,73.7425,12.224246142400766,56.0,72.0,97.0,0.0,0.98975,0.0014579994724675288,0.11070926127375,0.0012559878149986617,400645,"[0.0,0.0,0.0,0.0,0.0,0.0]",level,"[0.007,0.0115,0.0115,0.0115,0.01,0.01]","[0.0018642692938521516,0.0023840878758971955,0.0023840878758971955,0.0023840878758971955,0.0022248595461286987,0.0022248595461286987]",,0.0022522141883044764,999,0.0,0,6,1.0,0.007,0.0018642692938521516,0.0115,0.0023840878758971955,0.0115,0.0023840878758971955,0.0115,0.0023840878758971955,0.01,0.0022248595461286987,0.01,0.0022248595461286987,645,B,0.0,999,0.008333333333333333,plan every contrast at alpha/K = 0.05000/6,B,2000
B_0646,B_joint,empirical,6,bonferroni,,0.5,D3,2000,50,1000,0.05,0.008333333333333333,0.7270833333333334,0.009960751972673102,,,0.154,0.008071059410015515,0.9995,0.000499874984371065,,,78.214,14.317618656745962,57.0,77.0,104.0,0.0,0.9935,-0.0004826493225911208,0.10687756980730553,0.0011233827659998497,400646,"[0.5,0.5,0.5,0.5,0.5,0.5]",power,"[0.7235,0.7265,0.718,0.74,0.7245,0.73]","[0.010001193678756551,0.00996739058129057,0.010061709596286309,0.009808159868191384,0.009989988738732391,0.009927235264664578]",,0.0017969070649312877,999,0.0,6,0,1.0,0.7235,0.010001193678756551,0.7265,0.00996739058129057,0.718,0.010061709596286309,0.74,0.009808159868191384,0.7245,0.009989988738732391,0.73,0.009927235264664578,646,B,1.0,999,0.008333333333333333,plan every contrast at alpha/K = 0.05000/6,B,2000
B_0647,B_joint,empirical,6,bonferroni,,0.5,D4,2000,50,1000,0.05,0.008333333333333333,0.9336666666666668,0.005564765144290554,,,0.688,0.010359922779634993,0.9995,0.000499874984371065,,,73.847,12.402160739161543,56.0,72.0,96.0,0.0,0.9895833333333334,0.0003055406111370415,0.11202975676876745,0.0011650363994995133,400647,"[0.5,0.5,0.5,0.5,0.5,0.5]",power,"[0.9305,0.9325,0.9365,0.9295,0.942,0.931]","[0.005686376262612245,0.005609979946488223,0.005452877680637995,0.005724061058374553,0.005226662414964259,0.0056674068144081545]",,0.00227025986642743,999,0.0,6,0,1.0,0.9305,0.005686376262612245,0.9325,0.005609979946488223,0.9365,0.005452877680637995,0.9295,0.005724061058374553,0.942,0.005226662414964259,0.931,0.0056674068144081545,647,B,1.0,999,0.008333333333333333,plan every contrast at alpha/K = 0.05000/6,B,2000
B_0648,B_joint,empirical,6,holm,,0.0,D3,2000,50,1000,0.05,0.008333333333333333,0.00025,0.00035350919365696845,0.0015,0.0008653756409791069,,,,,,,78.884,14.839122076457219,57.0,78.0,106.0,0.0,0.9933333333333333,-0.0013726391658498921,0.10662497080216475,0.0012037997634997738,400648,"[0.0,0.0,0.0,0.0,0.0,0.0]",level,"[0.0,0.0,0.0005,0.0,0.0,0.001]","[0.0,0.0,0.0004998749843710925,0.0,0.0,0.0007067531393633848]",,0.0018196458751941632,999,0.0,0,6,1.0,0.0,0.0,0.0,0.0,0.0005,0.0004998749843710925,0.0,0.0,0.0,0.0,0.001,0.0007067531393633848,648,B,0.0,999,0.008333333333333333,plan every contrast at alpha/K = 0.05000/6,B,2000
B_0649,B_joint,empirical,6,holm,,0.0,D4,2000,50,1000,0.05,0.008333333333333333,0.00975,0.0021971501427986207,0.056,0.005141206084179081,,,,,,,73.538,12.23092621186147,56.0,72.0,95.0,0.0,0.9903333333333333,-4.604964955970203e-05,0.11159894877447915,0.0012115243450007255,400649,"[0.0,0.0,0.0,0.0,0.0,0.0]",level,"[0.0145,0.01,0.008,0.008,0.009,0.009]","[0.0026729898989708138,0.0022248595461286987,0.0019919839356781974,0.0019919839356781974,0.002111752826445368,0.002111752826445368]",,0.0021878325144103544,999,0.0,0,6,1.0,0.0145,0.0026729898989708138,0.01,0.0022248595461286987,0.008,0.0019919839356781974,0.008,0.0019919839356781974,0.009,0.002111752826445368,0.009,0.002111752826445368,649,B,0.0,999,0.008333333333333333,plan every contrast at alpha/K = 0.05000/6,B,2000
B_0650,B_joint,empirical,6,holm,,0.5,D3,2000,50,1000,0.05,0.008333333333333333,0.89075,0.006975472654236412,,,0.641,0.01072657913782395,1.0,0.0,,,78.2555,14.702150174379256,57.0,77.0,104.0,0.0,0.9948333333333333,0.0003006785676023876,0.10759918067926856,0.0012063576085001842,400650,"[0.5,0.5,0.5,0.5,0.5,0.5]",power,"[0.903,0.893,0.8825,0.884,0.895,0.887]","[0.006617816860566631,0.0069119823495145,0.0072004774147274445,0.0071604469134265636,0.006854742883580681,0.007079230184137255]",,0.0016031176223568575,999,0.0,6,0,1.0,0.903,0.006617816860566631,0.893,0.0069119823495145,0.8825,0.0072004774147274445,0.884,0.0071604469134265636,0.895,0.006854742883580681,0.887,0.007079230184137255,650,B,1.0,999,0.008333333333333333,plan every contrast at alpha/K = 0.05000/6,B,2000
B_0651,B_joint,empirical,6,holm,,0.5,D4,2000,50,1000,0.05,0.008333333333333333,0.98225,0.0029525359862328554,,,0.912,0.0063346665263453285,1.0,0.0,,,73.7565,12.21745504391156,56.0,72.0,96.04999999999995,0.0,0.9914166666666666,0.001023801036817505,0.11012283009760257,0.0011858696889994462,400651,"[0.5,0.5,0.5,0.5,0.5,0.5]",power,"[0.981,0.9835,0.9815,0.981,0.9805,0.986]","[0.0030527856131736483,0.002848486440199423,0.003013117156700015,0.0030527856131736483,0.003091904752737377,0.0026271657732240663]",,0.0020627238935715894,999,0.0,6,0,1.0,0.981,0.0030527856131736483,0.9835,0.002848486440199423,0.9815,0.003013117156700015,0.981,0.0030527856131736483,0.9805,0.003091904752737377,0.986,0.0026271657732240663,651,B,1.0,999,0.008333333333333333,plan every contrast at alpha/K = 0.05000/6,B,2000
B_0652,B_joint,empirical,6,bh,,0.0,D3,2000,50,1000,0.05,0.008333333333333333,0.0004166666666666667,0.0004563403639585017,0.0025,0.001116635571706365,,,,,0.0025,0.001116635571706365,78.7055,14.724631396065574,57.0,77.0,105.0,0.0,0.9936666666666667,-0.0014991563710104099,0.10702567350181418,0.0011573315354999067,400652,"[0.0,0.0,0.0,0.0,0.0,0.0]",level,"[0.0,0.0,0.0005,0.001,0.0,0.001]","[0.0,0.0,0.0004998749843710925,0.0007067531393633848,0.0,0.0007067531393633848]",0.0025,0.0017738689667253034,999,0.0,0,6,1.0,0.0,0.0,0.0,0.0,0.0005,0.0004998749843710925,0.001,0.0007067531393633848,0.0,0.0,0.001,0.0007067531393633848,652,B,0.0,999,0.008333333333333333,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B,2000
B_0653,B_joint,empirical,6,bh,,0.0,D4,2000,50,1000,0.05,0.008333333333333333,0.010666666666666666,0.002297051249851523,0.0585,0.0052477495176503994,,,,,0.0585,0.0052477495176503994,73.592,11.9817167384311,57.0,72.0,95.0,0.0,0.99025,-0.0012640858589567045,0.11063705541204853,0.001217199813499974,400653,"[0.0,0.0,0.0,0.0,0.0,0.0]",level,"[0.011,0.0115,0.008,0.008,0.013,0.0125]","[0.002332273568859365,0.0023840878758971955,0.0019919839356781974,0.0019919839356781974,0.0025328837320335094,0.002484325864293974]",0.0585,0.0021971501427986246,999,0.0,0,6,1.0,0.011,0.002332273568859365,0.0115,0.0023840878758971955,0.008,0.0019919839356781974,0.008,0.0019919839356781974,0.013,0.0025328837320335094,0.0125,0.002484325864293974,653,B,0.0,999,0.008333333333333333,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B,2000
B_0654,B_joint,empirical,6,bh,,0.5,D3,2000,50,1000,0.05,0.008333333333333333,0.9337499999999999,0.005561516767033977,,,0.6825,0.010408980497627998,1.0,0.0,0.0,0.0,78.8475,14.962527986607075,58.0,77.0,106.0,0.0,0.9964166666666666,-0.00016319323731666467,0.10591890190905644,0.001085937231000571,400654,"[0.5,0.5,0.5,0.5,0.5,0.5]",power,"[0.9305,0.936,0.9335,0.94,0.929,0.9335]","[0.005686376262612245,0.00547284204047586,0.005571254347092763,0.005310367218940704,0.005742778073371805,0.005571254347092763]",0.0,0.0013361311791054806,999,0.0,6,0,1.0,0.9305,0.005686376262612245,0.936,0.00547284204047586,0.9335,0.005571254347092763,0.94,0.005310367218940704,0.929,0.005742778073371805,0.9335,0.005571254347092763,654,B,1.0,999,0.008333333333333333,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B,2000
B_0655,B_joint,empirical,6,bh,,0.5,D4,2000,50,1000,0.05,0.008333333333333333,0.9813333333333333,0.0030264023379437074,,,0.9005,0.006693270874542581,1.0,0.0,0.0,0.0,73.4315,11.787930596589039,57.0,72.0,95.0,0.0,0.9904166666666666,0.0005367500963601732,0.11074333968798888,0.0012726597295004468,400655,"[0.5,0.5,0.5,0.5,0.5,0.5]",power,"[0.981,0.9805,0.982,0.9875,0.982,0.975]","[0.0030527856131736483,0.003091904752737377,0.002972877394041,0.0024843258642939696,0.002972877394041,0.003491060010942237]",0.0,0.0021784734397687303,999,0.0,6,0,1.0,0.981,0.0030527856131736483,0.9805,0.003091904752737377,0.982,0.002972877394041,0.9875,0.0024843258642939696,0.982,0.002972877394041,0.975,0.003491060010942237,655,B,1.0,999,0.008333333333333333,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B,2000
