reject_rate,t1e_or_power,ci_cover,E_theta,bias,rmse,E_J,sd_J,q05_J,q50_J,q95_J,P_J_eq_Jmax,pJmax,mean_wall,family,rho,sigma_a,sigma_b,theta,design,J0,Jmax,alpha,alpha_adj,delta,power_target,gamma,correction,K,seed,R,reject_rate_mcse,ci_cover_mcse,pJmax_mcse,module_cell,theta_mult,B,sigma_ratio,cell_id,module,projected_R,bootstrap_B
0.3542,0.3542,0.9574,0.2523196169012772,0.0023196169012771883,0.22117604388887832,221.7086,221.41100172764678,76.0,124.0,805.0500000000002,0.0338,0.034,0.00015965709686279297,mix,-0.3,1.0,1.0,0.25,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100369,5000,0.006763761675280997,0.002856054621326419,0.002555682296374101,A,0.5,50,1.0,A_0369,A,5000,50
0.8474,0.8474,0.9556,0.2487949780304143,-0.00120502196958569,0.08226186187740099,968.2904,75.97374591159765,781.0,1000.0,1000.0,0.0,0.7762,0.00015006337165832519,mix,-0.3,1.0,1.0,0.25,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100370,5000,0.005085533207049187,0.0029130272913242676,0.0,A,0.5,50,1.0,A_0370,A,5000,50
0.2002,0.2002,0.9606,0.250415770305171,0.00041577030517098157,0.2755172279714505,84.0,0.0,84.0,84.0,84.0,0.0,0.0,0.00014163050651550292,mix,-0.3,1.0,1.0,0.25,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100371,5000,0.0056589744653956515,0.002751277521443447,0.0,A,0.5,50,1.0,A_0371,A,5000,50
0.7014,0.7014,0.959,0.5008317292073007,0.0008317292073006799,0.23615310051286884,198.0864,213.22914654202413,65.0,105.0,731.1500000000005,0.0262,0.0264,0.00018010592460632324,mix,-0.3,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100372,5000,0.006472063658524999,0.0028042467794400705,0.0022589183252167398,A,1.0,50,1.0,A_0372,A,5000,50
0.9076,0.9076,0.953,0.49827003889682175,-0.0017299611031782458,0.14789021649286424,284.1246,245.1765810081379,85.0,181.5,971.2500000000009,0.0468,0.0468,0.0003189908027648926,mix,-0.3,1.0,1.0,0.5,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100373,5000,0.004095417927391539,0.002993025225419928,0.0029869636757081596,A,1.0,50,1.0,A_0373,A,5000,50
0.773,0.773,0.7928,0.4998873324579991,-0.00011266754200089935,0.21637597253402444,172.7454,209.3970663090579,54.0,79.0,689.0500000000002,0.0234,0.0236,0.0001644963264465332,mix,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100374,5000,0.005924035786522563,0.00573180878955326,0.0021378699679821503,A,1.0,50,1.0,A_0374,A,5000,50
0.7554,0.7554,0.9544,0.5102992473649267,0.010299247364926711,0.22080741117143704,228.1866,231.6546588792032,77.0,127.0,893.0500000000002,0.0406,0.0406,0.0001597747325897217,mix,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100375,5000,0.0060789939957200155,0.002950275919299752,0.0027911159058699084,A,1.0,50,1.0,A_0375,A,5000,50
0.9998,0.9998,0.9538,0.5015517635273711,0.001551763527371075,0.08281402756446367,966.8474,77.63187820244978,780.95,1000.0,1000.0,0.0,0.7644,0.00010602970123291016,mix,-0.3,1.0,1.0,0.5,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100376,5000,0.00019997999899988897,0.002968688599365047,0.0,A,1.0,50,1.0,A_0376,A,5000,50
0.6016,0.6016,0.9588,0.5045799354982489,0.004579935498248866,0.2775620239522992,84.0,0.0,84.0,84.0,84.0,0.0,0.0,8.913869857788086e-05,mix,-0.3,1.0,1.0,0.5,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100377,5000,0.0069235459123197845,0.0028107849437479207,0.0,A,1.0,50,1.0,A_0377,A,5000,50
0.9468,0.9468,0.9572,1.0033144088242443,0.003314408824244275,0.23830975075705355,188.6286,202.4479534646868,65.0,104.0,674.0500000000002,0.0254,0.0254,0.0001640998363494873,mix,-0.3,1.0,1.0,1.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100378,5000,0.003173948959892078,0.0028624520956690245,0.002225077077316649,A,2.0,50,1.0,A_0378,A,5000,50
0.9998,0.9998,0.9516,0.9973520504418595,-0.0026479495581405166,0.1476608664983922,280.9188,237.99153389681746,85.0,183.0,897.0500000000002,0.04,0.04,0.0003200143337249756,mix,-0.3,1.0,1.0,1.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100379,5000,0.00019997999899988897,0.0030350433275325743,0.0027712812921102037,A,2.0,50,1.0,A_0379,A,5000,50
0.9828,0.9828,0.7882,0.9962809543944484,-0.0037190456055515853,0.21035986430367962,178.059,212.89848923606763,54.0,81.0,696.0,0.026,0.026,0.00016484313011169433,mix,-0.3,1.0,1.0,1.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100380,5000,0.0018387038913321523,0.005778248177432326,0.0022505110530721684,A,2.0,50,1.0,A_0380,A,5000,50
0.9614,0.9614,0.9546,0.9964583680439256,-0.003541631956074376,0.2141983454029517,231.1754,236.40402753515008,76.0,127.0,935.0500000000002,0.043,0.0432,0.0001634504795074463,mix,-0.3,1.0,1.0,1.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100381,5000,0.0027243362494376484,0.002944107334999864,0.0028688325151531584,A,2.0,50,1.0,A_0381,A,5000,50
1.0,1.0,0.9552,0.9984881602578715,-0.0015118397421285401,0.08243440880466879,967.8948,76.1882073090055,786.0,1000.0,1000.0,0.0,0.7664,0.00010430440902709961,mix,-0.3,1.0,1.0,1.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100382,5000,0.0,0.0029255071355236842,0.0,A,2.0,50,1.0,A_0382,A,5000,50
0.9106,0.9106,0.959,0.9917080529998747,-0.008291947000125255,0.2851258806602102,84.0,0.0,84.0,84.0,84.0,0.0,0.0,8.597102165222168e-05,mix,-0.3,1.0,1.0,1.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100383,5000,0.004035037546293715,0.0028042467794400705,0.0,A,2.0,50,1.0,A_0383,A,5000,50
0.037,0.037,0.963,-0.0063775427384884335,-0.0063775427384884335,0.25737073054602716,172.3782,207.98746684538472,50.0,82.0,681.0,0.0236,0.0236,0.0002726181507110596,mix,0.0,1.0,1.0,0.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100384,5000,0.002669494334138958,0.0026694943341389592,0.002146766871367266,A,0.0,50,1.0,A_0384,A,5000,50
0.048,0.048,0.952,0.0004377475391286515,0.0004377475391286515,0.1479947663377432,256.4706,253.509855302787,63.0,142.0,976.1500000000005,0.0482,0.0482,0.00034989633560180664,mix,0.0,1.0,1.0,0.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100385,5000,0.0030231109804305894,0.0030231109804305907,0.0030290843500965763,A,0.0,50,1.0,A_0385,A,5000,50
0.0454,0.0454,0.8342,0.00015402429992484413,0.00015402429992484413,0.19547573350719388,173.8866,209.8043158289171,54.0,79.0,676.1000000000004,0.0256,0.0256,0.00016715149879455567,mix,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100386,5000,0.002944107334999864,0.005259474498464652,0.002233590830926739,A,0.0,50,1.0,A_0386,A,5000,50
0.0344,0.0344,0.9656,0.001615929730848895,0.001615929730848895,0.23347152942625418,201.86,231.66514714129963,60.0,98.0,852.0500000000002,0.0372,0.0372,0.00016363482475280762,mix,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100387,5000,0.0025774654216885236,0.002577465421688523,0.002676421491469533,A,0.0,50,1.0,A_0387,A,5000,50
0.0492,0.0492,0.9508,0.001882548188024205,0.001882548188024205,0.08483249335600047,890.0416,143.77572489624248,603.0,1000.0,1000.0,0.0,0.5078,0.00010201630592346192,mix,0.0,1.0,1.0,0.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100388,5000,0.0030587369942510585,0.0030587369942510594,0.0,A,0.0,50,1.0,A_0388,A,5000,50
0.0344,0.0344,0.9656,-0.00773006142619615,-0.00773006142619615,0.2995954670453863,65.0,0.0,65.0,65.0,65.0,0.0,0.0,8.764233589172363e-05,mix,0.0,1.0,1.0,0.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100389,5000,0.0025774654216885236,0.002577465421688523,0.0,A,0.0,50,1.0,A_0389,A,5000,50
0.3166,0.3166,0.9586,0.24648257417463018,-0.0035174258253698187,0.26915209220706254,172.1002,209.67193555638295,50.0,82.0,688.1000000000004,0.0266,0.0266,0.00016138753890991212,mix,0.0,1.0,1.0,0.25,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100390,5000,0.006578213131238604,0.0028173050952994064,0.0022756291437754086,A,0.5,50,1.0,A_0390,A,5000,50
0.4446,0.4446,0.945,0.24932032418497174,-0.0006796758150282578,0.14944731805317613,254.7816,246.92426268279107,63.0,143.0,917.1000000000004,0.0426,0.0426,0.00034397716522216795,mix,0.0,1.0,1.0,0.25,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100391,5000,0.007027529295563271,0.003224127789030703,0.00285605462132642,A,0.5,50,1.0,A_0391,A,5000,50
0.3396,0.3396,0.8312,0.24493259611733514,-0.005067403882664856,0.1955744404680972,180.5672,218.2436708914144,55.0,81.0,742.0,0.0274,0.0276,0.00016396756172180175,mix,0.0,1.0,1.0,0.25,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100392,5000,0.006697340367638485,0.005297292893544777,0.002308646356634121,A,0.5,50,1.0,A_0392,A,5000,50
0.3576,0.3576,0.9548,0.24935579213738174,-0.0006442078626182624,0.2379270114033227,204.1266,234.98973716407275,60.0,98.0,879.1000000000004,0.04,0.0402,0.00016185007095336913,mix,0.0,1.0,1.0,0.25,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100393,5000,0.0067782333981650416,0.0029379230759160463,0.0027712812921102037,A,0.5,50,1.0,A_0393,A,5000,50
0.8508,0.8508,0.9584,0.2489310556082603,-0.0010689443917397123,0.08138001003759673,895.5152,141.3899493208764,606.0,1000.0,1000.0,0.0,0.5244,0.00010156769752502442,mix,0.0,1.0,1.0,0.25,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100394,5000,0.00503863791118195,0.0028238073588685176,0.0,A,0.5,50,1.0,A_0394,A,5000,50
0.2036,0.2036,0.9596,0.25811532174087914,0.008115321740879144,0.3033800808009383,65.0,0.0,65.0,65.0,65.0,0.0,0.0,9.030981063842774e-05,mix,0.0,1.0,1.0,0.25,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100395,5000,0.005694682431883274,0.0027845229393919525,0.0,A,0.5,50,1.0,A_0395,A,5000,50
0.6954,0.6954,0.9554,0.5021617149699363,0.0021617149699363347,0.25714568761012324,176.236,214.5913034211778,50.0,83.0,696.1500000000005,0.0286,0.0286,0.00017155890464782715,mix,0.0,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100396,5000,0.006508745501246764,0.0029192752525241594,0.0023572034277931976,A,1.0,50,1.0,A_0396,A,5000,50
0.9118,0.9118,0.9486,0.49982655407172644,-0.00017344592827356342,0.14818068211949997,252.2936,249.52429981675132,64.0,139.0,943.0,0.0448,0.0448,0.00043196802139282227,mix,0.0,1.0,1.0,0.5,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100397,5000,0.004010505205083268,0.0031227564746550444,0.002925507135523686,A,1.0,50,1.0,A_0397,A,5000,50
0.7986,0.7986,0.8414,0.49933876530198684,-0.0006612346980131578,0.19066267202204085,176.9468,210.69580244931316,55.0,80.0,688.0500000000002,0.0256,0.0258,0.0001658012866973877,mix,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100398,5000,0.005671649495517155,0.005166159889124609,0.002233590830926739,A,1.0,50,1.0,A_0398,A,5000,50
0.7286,0.7286,0.958,0.495012891156149,-0.004987108843851007,0.23851758339686846,202.4374,231.78281921065673,60.0,98.0,863.0500000000002,0.0364,0.0364,0.00016164875030517579,mix,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100399,5000,0.006288752499502584,0.002836758713743558,0.002648586037870018,A,1.0,50,1.0,A_0399,A,5000,50
0.9978,0.9978,0.955,0.5003413013410698,0.0003413013410697996,0.08342713426112251,891.9822,141.24783426006928,608.95,1000.0,1000.0,0.0,0.512,0.00010459346771240234,mix,0.0,1.0,1.0,0.5,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100400,5000,0.0006625948988635484,0.0029317230428538106,0.0,A,1.0,50,1.0,A_0400,A,5000,50
0.5808,0.5808,0.9622,0.5006034310019207,0.000603431001920729,0.305711412424083,65.0,0.0,65.0,65.0,65.0,0.0,0.0,8.652591705322266e-05,mix,0.0,1.0,1.0,0.5,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100401,5000,0.006978128115762852,0.002697078419327104,0.0,A,1.0,50,1.0,A_0401,A,5000,50
0.9326,0.9326,0.9634,1.0063548131195101,0.006354813119510139,0.25753562767035576,175.7194,213.19049102537383,50.0,82.0,703.0,0.0248,0.0248,0.00016579527854919434,mix,0.0,1.0,1.0,1.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100402,5000,0.0035456237815086927,0.0026555767735089103,0.002199316257385463,A,2.0,50,1.0,A_0402,A,5000,50
0.9994,0.9994,0.945,1.000256623738634,0.0002566237386341097,0.15071045577167203,245.9676,242.17701077980132,62.0,139.0,889.0500000000002,0.0396,0.0396,0.00032992959022521974,mix,0.0,1.0,1.0,1.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100403,5000,0.0003463062228721987,0.003224127789030703,0.0027579644667761766,A,2.0,50,1.0,A_0403,A,5000,50
0.9808,0.9808,0.838,0.9992969102381976,-0.0007030897618024445,0.19793764872254466,175.0208,211.5470982248634,55.0,80.0,697.0,0.026,0.026,0.00016549086570739747,mix,0.0,1.0,1.0,1.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100404,5000,0.0019406885376072069,0.005210681337406846,0.0022505110530721684,A,2.0,50,1.0,A_0404,A,5000,50
0.9408,0.9408,0.96,0.9962713485563167,-0.003728651443683284,0.2346526137418222,205.4698,229.72120382750916,60.0,100.0,822.0500000000002,0.035,0.035,0.00016787357330322265,mix,0.0,1.0,1.0,1.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100405,5000,0.0033375248313683007,0.002771281292110205,0.002599038283673405,A,2.0,50,1.0,A_0405,A,5000,50
1.0,1.0,0.9536,0.9997148933822211,-0.00028510661777891855,0.08235765840581409,892.4504,141.55020713457117,609.0,1000.0,1000.0,0.0,0.5126,0.00011453170776367188,mix,0.0,1.0,1.0,1.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100406,5000,0.0,0.0029747954551531774,0.0,A,2.0,50,1.0,A_0406,A,5000,50
0.8926,0.8926,0.9664,1.0069250964254344,0.006925096425434374,0.3079834019238856,65.0,0.0,65.0,65.0,65.0,0.0,0.0,8.743834495544433e-05,mix,0.0,1.0,1.0,1.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100407,5000,0.004378703917827741,0.0025483735989842607,0.0,A,2.0,50,1.0,A_0407,A,5000,50
0.0364,0.0364,0.9636,-0.006575187508264335,-0.006575187508264335,0.2810558924223424,159.599,219.04424712600877,36.0,60.0,712.0500000000002,0.0282,0.0282,0.00016716103553771972,mix,0.3,1.0,1.0,0.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100408,5000,0.002648586037870018,0.0026485860378700175,0.0023411433104361637,A,0.0,50,1.0,A_0408,A,5000,50
0.0554,0.0554,0.9446,0.0015497260432069124,0.0015497260432069124,0.1486760515508744,216.7206,250.9805811923305,50.0,85.0,904.0500000000002,0.041,0.041,0.0004284870624542236,mix,0.3,1.0,1.0,0.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100409,5000,0.0032351457463304493,0.0032351457463304493,0.002804246779440069,A,0.0,50,1.0,A_0409,A,5000,50
0.0246,0.0246,0.8874,0.0011834354352181539,0.0011834354352181539,0.17700587859957245,172.2104,208.105372664523,54.0,80.0,694.0,0.0236,0.0236,0.00016927943229675294,mix,0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100410,5000,0.0021906546966603386,0.004470374480957944,0.002146766871367266,A,0.0,50,1.0,A_0410,A,5000,50
0.0448,0.0448,0.9552,0.0028070958631493627,0.0028070958631493627,0.2585671361378941,182.8102,235.4040886984761,43.0,72.5,831.0,0.0354,0.0354,0.00017041268348693848,mix,0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100411,5000,0.002925507135523686,0.0029255071355236842,0.0026133059522375104,A,0.0,50,1.0,A_0411,A,5000,50
0.0404,0.0404,0.9596,0.0005073911812551435,0.0005073911812551435,0.08853382505209449,762.1952,223.35075262232718,426.95000000000005,741.5,1000.0,0.0,0.3968,0.00010786871910095214,mix,0.3,1.0,1.0,0.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100412,5000,0.0027845229393919525,0.0027845229393919525,0.0,A,0.0,50,1.0,A_0412,A,5000,50
0.0336,0.0336,0.9664,0.0041665789179981755,0.0041665789179981755,0.34603412852974086,46.0,0.0,46.0,46.0,46.0,0.0,0.0,8.95843505859375e-05,mix,0.3,1.0,1.0,0.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100413,5000,0.002548373598984262,0.0025483735989842607,0.0,A,0.0,50,1.0,A_0413,A,5000,50
0.3324,0.3324,0.9584,0.24665671029549166,-0.00334328970450834,0.27895102198083627,153.0068,205.92917217762033,36.0,60.0,641.0,0.0238,0.024,0.00016788139343261717,mix,0.3,1.0,1.0,0.25,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100414,5000,0.00666198528968655,0.0028238073588685176,0.002155623343722182,A,0.5,50,1.0,A_0414,A,5000,50
0.4462,0.4462,0.9546,0.2485623386387202,-0.0014376613612797906,0.1450233475444633,211.5682,249.15397919511543,50.0,82.0,893.0500000000002,0.0408,0.0408,0.0003391078472137451,mix,0.3,1.0,1.0,0.25,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100415,5000,0.0070300150782199615,0.002944107334999864,0.002797690476089162,A,0.5,50,1.0,A_0415,A,5000,50
0.3418,0.3418,0.8824,0.25165436923672474,0.0016543692367247398,0.1758514357884201,178.0568,213.87475768252784,54.0,81.0,718.0,0.026,0.026,0.00016833829879760742,mix,0.3,1.0,1.0,0.25,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100416,5000,0.006707797850263528,0.004555661093628455,0.0022505110530721684,A,0.5,50,1.0,A_0416,A,5000,50
0.3732,0.3732,0.9616,0.2505081167364057,0.0005081167364057171,0.25893931972366563,182.9286,233.57784719883006,43.0,73.0,795.2500000000009,0.0352,0.0354,0.00016688637733459474,mix,0.3,1.0,1.0,0.25,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100417,5000,0.006839908771321442,0.0027175518394319544,0.0026061834164156595,A,0.5,50,1.0,A_0417,A,5000,50
0.816,0.816,0.9498,0.25067227105515894,0.000672271055158935,0.09065500020643018,764.5462,222.86245862764775,427.95000000000005,751.0,1000.0,0.0,0.3974,0.00010327014923095704,mix,0.3,1.0,1.0,0.25,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100418,5000,0.005479854012653987,0.003088040155179334,0.0,A,0.5,50,1.0,A_0418,A,5000,50
0.203,0.203,0.9622,0.24346102325450866,-0.006538976745491337,0.3401812164221966,46.0,0.0,46.0,46.0,46.0,0.0,0.0,8.70898723602295e-05,mix,0.3,1.0,1.0,0.25,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100419,5000,0.005688426847556361,0.002697078419327104,0.0,A,0.5,50,1.0,A_0419,A,5000,50
0.7108,0.7108,0.9614,0.5065966805578168,0.006596680557816814,0.2793170561158591,156.7052,213.92575976950508,36.0,62.0,695.0500000000002,0.0234,0.0238,0.00016651644706726075,mix,0.3,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100420,5000,0.006411916406192457,0.0027243362494376484,0.0021378699679821503,A,1.0,50,1.0,A_0420,A,5000,50
0.9126,0.9126,0.9494,0.4953348473906971,-0.004665152609302892,0.1466743483857321,215.5054,250.61783569977615,50.0,84.0,894.1000000000004,0.042,0.042,0.00037311482429504397,mix,0.3,1.0,1.0,0.5,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100421,5000,0.003994026539721539,0.0030996657884359074,0.002836758713743557,A,1.0,50,1.0,A_0421,A,5000,50
0.8306,0.8306,0.893,0.49947296637165384,-0.000527033628346163,0.17663869729583015,175.555,212.6759294678173,54.0,80.0,719.2000000000007,0.024,0.024,0.00022829976081848143,mix,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100422,5000,0.005304783501708623,0.00437152147426957,0.002164439881354989,A,1.0,50,1.0,A_0422,A,5000,50
0.7404,0.7404,0.9646,0.5001355600901892,0.000135560090189224,0.2622630243162063,179.1282,229.465002483516,43.0,72.0,781.0,0.032,0.032,0.00016409354209899902,mix,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100423,5000,0.0062001264503234125,0.00261330595223751,0.002489015869776647,A,1.0,50,1.0,A_0423,A,5000,50
0.9932,0.9932,0.958,0.5003597023538475,0.00035970235384752414,0.08656288756285208,762.6154,219.79504153378895,430.0,740.0,1000.0,0.0,0.3902,0.00010396056175231933,mix,0.3,1.0,1.0,0.5,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100424,5000,0.0011622185680843365,0.002836758713743558,0.0,A,1.0,50,1.0,A_0424,A,5000,50
0.589,0.589,0.9614,0.5063421343142301,0.006342134314230141,0.35089189300422424,46.0,0.0,46.0,46.0,46.0,0.0,0.0,8.56520175933838e-05,mix,0.3,1.0,1.0,0.5,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100425,5000,0.006958146304871723,0.0027243362494376484,0.0,A,1.0,50,1.0,A_0425,A,5000,50
0.9156,0.9156,0.9592,1.0017595903661891,0.0017595903661891121,0.28326491444860247,158.7952,216.5139553399734,36.0,61.0,694.0,0.0278,0.0278,0.00016853771209716798,mix,0.3,1.0,1.0,1.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100426,5000,0.003931326493691411,0.0027976904760891597,0.002324958494253177,A,2.0,50,1.0,A_0426,A,5000,50
1.0,1.0,0.946,0.9996686329522616,-0.00033136704773839565,0.14784795058289285,216.9708,254.40589998535802,50.0,83.0,901.1000000000004,0.042,0.042,0.0003398395538330078,mix,0.3,1.0,1.0,1.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100427,5000,0.0,0.0031963729444481302,0.002836758713743557,A,2.0,50,1.0,A_0427,A,5000,50
0.984,0.984,0.8788,0.9969855676805153,-0.003014432319484728,0.17702579947765903,177.7656,219.25154105875745,54.0,79.0,749.0500000000002,0.0308,0.0308,0.0001751023292541504,mix,0.3,1.0,1.0,1.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100428,5000,0.0017744858410255076,0.004615421107548042,0.0024434140050347587,A,2.0,50,1.0,A_0428,A,5000,50
0.9296,0.9296,0.9624,1.0001894863255834,0.00018948632558335454,0.2701565016612863,182.2108,234.34798049772053,43.0,73.0,813.2000000000007,0.0368,0.037,0.00018818449974060059,mix,0.3,1.0,1.0,1.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100429,5000,0.0036178402397010296,0.0026902133744370524,0.002662546149834778,A,2.0,50,1.0,A_0429,A,5000,50
1.0,1.0,0.9618,0.999270983373258,-0.0007290166267419629,0.08635235892476384,758.7232,221.88149941299747,423.0,730.5,1000.0,0.0,0.3878,0.0001039703369140625,mix,0.3,1.0,1.0,1.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100430,5000,0.0,0.002710747498384902,0.0,A,2.0,50,1.0,A_0430,A,5000,50
0.886,0.886,0.9688,1.00617466064196,0.006174660641959928,0.3428670756775572,46.0,0.0,46.0,46.0,46.0,0.0,0.0,8.793754577636718e-05,mix,0.3,1.0,1.0,1.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100431,5000,0.004494530008799585,0.002458721619053284,0.0,A,2.0,50,1.0,A_0431,A,5000,50
0.0336,0.0336,0.9664,-0.0039332258732541515,-0.0039332258732541515,0.34342288503545637,131.5998,203.9690506914223,22.0,38.0,607.0,0.02,0.02,0.00016668200492858887,mix,0.6,1.0,1.0,0.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100432,5000,0.002548373598984262,0.0025483735989842607,0.001979898987322333,A,0.0,50,1.0,A_0432,A,5000,50
0.0458,0.0458,0.9542,0.0017724177051450746,0.0017724177051450746,0.1284937485306194,175.0024,234.2213090097483,50.0,50.0,780.1000000000004,0.0342,0.0342,0.0003533069133758545,mix,0.6,1.0,1.0,0.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100433,5000,0.0029564289269319497,0.002956428926931948,0.0025702280054501004,A,0.0,50,1.0,A_0433,A,5000,50
0.0082,0.0082,0.9296,-0.002179240550824305,-0.002179240550824305,0.15671665695073772,177.7764,212.74608434243862,53.0,81.0,703.1000000000004,0.0256,0.0256,0.0002581383228302002,mix,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100434,5000,0.0012753634776015816,0.0036178402397010296,0.002233590830926739,A,0.0,50,1.0,A_0434,A,5000,50
0.034,0.034,0.966,-0.0047113841823640795,-0.0047113841823640795,0.2959279353578406,155.665,228.15196947429578,25.0,46.0,737.1500000000005,0.0302,0.0302,0.0001955301284790039,mix,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100435,5000,0.0025629670306112017,0.0025629670306112026,0.002420246268461125,A,0.0,50,1.0,A_0435,A,5000,50
0.039,0.039,0.961,-0.0005950324573857973,-0.0005950324573857973,0.09964600847447551,610.6882,313.1884489899971,249.0,457.5,1000.0,0.0,0.34,0.00012720656394958496,mix,0.6,1.0,1.0,0.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100436,5000,0.0027378458685616324,0.0027378458685616337,0.0,A,0.0,50,1.0,A_0436,A,5000,50
0.0356,0.0356,0.9644,-0.0015471316242426781,-0.0015471316242426781,0.41161897609709863,28.0,0.0,28.0,28.0,28.0,0.0,0.0,0.00010470700263977051,mix,0.6,1.0,1.0,0.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100437,5000,0.0026204060754012916,0.0026204060754012907,0.0,A,0.0,50,1.0,A_0437,A,5000,50
0.3746,0.3746,0.9598,0.24639341805174916,-0.0036065819482508366,0.3282378387920835,136.493,212.81549744085837,22.0,39.0,668.1000000000004,0.023,0.023,0.0001693953037261963,mix,0.6,1.0,1.0,0.25,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100438,5000,0.006845068882049325,0.0027779114456728104,0.0021199528296639053,A,0.5,50,1.0,A_0438,A,5000,50
