reject_rate,t1e_or_power,ci_cover,E_theta,bias,rmse,E_J,sd_J,q05_J,q50_J,q95_J,P_J_eq_Jmax,pJmax,mean_wall,family,rho,sigma_a,sigma_b,theta,design,J0,Jmax,alpha,alpha_adj,delta,power_target,gamma,correction,K,seed,R,reject_rate_mcse,ci_cover_mcse,pJmax_mcse,module_cell,theta_mult,B,alpha_plan,alpha_note,cell_id,module,projected_R,bootstrap_B
1.0,1.0,0.0,-2.20018549032703,-2.70018549032703,2.702765045508975,470.4815,115.25098549578654,306.0,459.0,682.05,0.0,0.0,0.00033046185970306394,empirical,0.6,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400190,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0190,B,2000,999
1.0,1.0,0.0,-2.2083655858399007,-2.7083655858399007,2.7140758293851928,243.3515,75.46320260729729,134.0,235.0,377.04999999999995,0.0,0.0,0.0004311712980270386,empirical,0.6,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400191,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0191,B,2000,999
0.0,0.0,1.0,-0.0013123533447008358,-0.0013123533447008358,0.05544909363069042,65.6205,11.53323370742135,50.0,64.0,87.0,0.0,0.0,0.0002972625494003296,normal,0.9,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400192,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0192,B,2000,999
0.0575,0.0575,0.9425,0.0008493529197896134,0.0008493529197896134,0.14444673861627128,10.249,1.5578828582406317,8.0,10.0,13.0,0.0,0.0,0.00029382312297821043,normal,0.9,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400193,2000,0.005205465877325487,0.005205465877325487,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0193,B,2000,999
0.995,0.995,1.0,0.500225614924158,0.00022561492415795747,0.05638877557108686,65.7705,11.582824774207714,50.0,65.0,87.0,0.0,0.0,0.00021573448181152344,normal,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400194,2000,0.0015771810295587513,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0194,B,2000,999
0.893,0.893,0.9555,0.501135636930969,0.001135636930968964,0.13738507928984842,10.2685,1.5519045556992221,8.0,10.0,13.0,0.0,0.0,0.0002394843101501465,normal,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400195,2000,0.0069119823495145,0.004610843198374891,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0195,B,2000,999
1.0,1.0,0.0,-2.2022045225111486,-2.2022045225111486,2.205453565579342,472.3635,111.92236312618672,302.95,463.0,668.05,0.0005,0.0005,0.0002131185531616211,empirical,0.9,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400196,2000,0.0,0.0,0.0004998749843710925,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0196,B,2000,999
1.0,1.0,0.0,-2.2056606629233597,-2.2056606629233597,2.211884492618543,248.1985,76.54416436117125,137.95,241.0,386.0,0.0,0.0,0.00027852654457092283,empirical,0.9,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400197,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0197,B,2000,999
1.0,1.0,0.0,-2.199760620550212,-2.699760620550212,2.7024382173249624,478.0675,116.53518757761537,307.0,466.0,691.0,0.0,0.0,0.00021661067008972167,empirical,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400198,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0198,B,2000,999
1.0,1.0,0.0,-2.2007118638353558,-2.7007118638353558,2.706317402021088,241.1625,77.62435889429297,131.95,232.0,380.0,0.0,0.0,0.0003106338977813721,empirical,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400199,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0199,B,2000,999
0.0865,0.0865,0.78,0.0038763554468134055,0.0038763554468134055,0.1993118839596989,65.428,9.28691638812367,51.0,65.0,82.0,0.0,0.0,0.00030541086196899417,normal,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400200,2000,0.006285608562422576,0.009262828941527529,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0200,B,2000,999
0.046,0.046,0.954,0.005002640267318507,0.005002640267318507,0.16513663918458216,101.9935,20.085279628374607,70.95,101.0,137.0,0.0,0.0,0.00020687556266784667,normal,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400201,2000,0.00468422885862764,0.0046842288586276416,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0201,B,2000,999
0.7825,0.7825,0.771,0.4962187499000121,-0.0037812500999879206,0.20296488119222506,65.353,9.244641204503289,50.0,65.0,81.0,0.0,0.0,0.00021426844596862793,normal,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400202,2000,0.00922479674572833,0.009395717109406817,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0202,B,2000,999
0.86,0.86,0.958,0.49683896540771727,-0.00316103459228273,0.1574193518804623,101.0775,20.22779013510868,70.0,99.0,137.0,0.0,0.0,0.00020026767253875734,normal,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400203,2000,0.00775886589650833,0.00448530935387962,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0203,B,2000,999
1.0,1.0,0.0,-2.196578130002782,-2.196578130002782,2.1997903182718317,472.2165,113.64154886198094,307.95,461.0,675.0,0.0,0.0,0.00021851694583892824,empirical,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400204,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0204,B,2000,999
1.0,1.0,0.0,-2.197245987827454,-2.197245987827454,2.2041377891813205,250.6725,78.67358034149711,134.95,243.5,392.04999999999995,0.0,0.0,0.00020995616912841797,empirical,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400205,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0205,B,2000,999
1.0,1.0,0.0,-2.1984776012924248,-2.6984776012924248,2.7012096655827995,470.911,109.36366891705856,311.0,461.0,666.0,0.0,0.0,0.00022005271911621093,empirical,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400206,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0206,B,2000,999
1.0,1.0,0.0,-2.2032491500340194,-2.7032491500340194,2.7086528616030447,245.8945,77.44903078638235,133.0,237.0,385.0,0.0,0.0,0.0002099606990814209,empirical,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400207,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0207,B,2000,999
0.046,0.046,0.8485,-0.002974339887045103,-0.002974339887045103,0.17330591480066923,65.317,8.58076401027321,51.0,65.0,80.0,0.0,0.0,0.00021526837348937987,normal,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400208,2000,0.00468422885862764,0.008017098914195832,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0208,B,2000,999
0.053,0.053,0.947,0.0008311023741881972,0.0008311023741881972,0.16112317722743114,78.7435,15.517110161044807,56.0,77.5,105.0,0.0,0.0,0.00020755505561828613,normal,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400209,2000,0.005009540897128199,0.005009540897128201,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0209,B,2000,999
0.814,0.814,0.8415,0.5000858987305381,8.589873053810315e-05,0.17611630416802396,65.2495,8.952611336922875,50.95,65.0,82.0,0.0,0.0,0.00021533751487731934,normal,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400210,2000,0.008700689627839854,0.008166325673153134,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0210,B,2000,999
0.861,0.861,0.9535,0.5023501701404887,0.002350170140488661,0.15973205526883272,78.8145,15.300787226479558,55.0,78.0,106.0,0.0,0.0,0.00021388530731201172,normal,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400211,2000,0.0077355995242773526,0.004708383480558906,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0211,B,2000,999
1.0,1.0,0.0,-2.20321314184992,-2.20321314184992,2.206486411979735,468.182,109.84601438377271,297.95,460.0,660.05,0.0,0.0,0.00021465933322906494,empirical,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400212,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0212,B,2000,999
1.0,1.0,0.0,-2.200649044515215,-2.200649044515215,2.2073306275614226,243.989,77.9048450290481,134.0,234.5,389.0,0.0,0.0,0.0002163708209991455,empirical,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400213,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0213,B,2000,999
1.0,1.0,0.0,-2.199538359639286,-2.699538359639286,2.7021676917914688,471.564,113.02082508989217,309.0,460.0,676.05,0.0,0.0,0.00021036124229431151,empirical,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400214,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0214,B,2000,999
1.0,1.0,0.0,-2.2069800833893902,-2.7069800833893902,2.712708098386558,244.7355,78.97953241030235,131.0,236.0,387.0,0.0,0.0,0.00032934892177581787,empirical,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400215,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0215,B,2000,999
0.0205,0.0205,0.902,0.0034984562804939077,0.0034984562804939077,0.14992823574599734,65.465,9.123693057090422,51.0,65.0,82.0,0.0,0.0,0.00043215739727020264,normal,0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400216,2000,0.00316857617866448,0.006648157639526908,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0216,B,2000,999
0.0675,0.0675,0.9325,-0.0024081461714032205,-0.0024081461714032205,0.16694728374923795,55.6695,10.505249628162103,40.0,55.0,74.0,0.0,0.0,0.0004343743324279785,normal,0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400217,2000,0.005609979946488223,0.005609979946488223,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0217,B,2000,999
0.829,0.829,0.8925,0.49504004672967666,-0.004959953270323336,0.15350500823228505,65.4295,9.103901896989004,51.0,65.0,81.0,0.0,0.0,0.00034497475624084475,normal,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400218,2000,0.008418996377241174,0.006926173185822025,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0218,B,2000,999
0.846,0.846,0.952,0.49687711880605345,-0.0031228811939465473,0.16072569134299722,55.3505,10.829526755588168,39.0,55.0,75.0,0.0,0.0,0.0002691140174865723,normal,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400219,2000,0.008071059410015517,0.004779958158812692,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0219,B,2000,999
1.0,1.0,0.0,-2.2050167828853895,-2.2050167828853895,2.2085464465009257,471.182,112.18499844453356,304.85,463.0,668.0,0.0,0.0,0.0002191624641418457,empirical,0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400220,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0220,B,2000,999
1.0,1.0,0.0,-2.2041668208457503,-2.2041668208457503,2.2109332786992004,244.76,77.69398561021309,133.0,235.0,388.0,0.0,0.0,0.00020970284938812256,empirical,0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400221,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0221,B,2000,999
1.0,1.0,0.0,-2.1946967556600745,-2.6946967556600745,2.69722247783779,473.381,113.32504947715664,305.0,467.0,677.05,0.0,0.0,0.00021633374691009522,empirical,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400222,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0222,B,2000,999
1.0,1.0,0.0,-2.2043495622546523,-2.7043495622546523,2.7096884771028362,243.5065,80.95877319815314,130.95,232.0,395.0,0.0,0.0,0.0002083066701889038,empirical,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400223,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0223,B,2000,999
0.0035,0.0035,0.9685,0.0013519366388431416,0.0013519366388431416,0.11226257546178704,65.213,9.871860564250287,50.0,64.0,83.0,0.0,0.0,0.00021742606163024903,normal,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400224,2000,0.0013205585939290994,0.0039056209493497944,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0224,B,2000,999
0.047,0.047,0.953,-0.0011132410068780416,-0.0011132410068780416,0.16191044309367322,32.584,6.207893684656656,23.0,32.0,44.0,0.0,0.0,0.00021773970127105712,normal,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400225,2000,0.00473238840333293,0.004732388403332932,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0225,B,2000,999
0.93,0.93,0.9725,0.5022395160013965,0.002239516001396491,0.10918464283869257,65.4815,10.269744775309656,50.0,64.0,84.0,0.0,0.0,0.00021491074562072753,normal,0.6,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400226,2000,0.005705260730238364,0.003656757443418962,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0226,B,2000,999
0.8555,0.8555,0.9525,0.49568971513630733,-0.0043102848636926705,0.1569174820073254,32.9135,6.280686089114787,23.0,32.0,44.0,0.0,0.0,0.00022618114948272705,normal,0.6,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400227,2000,0.00786192565469809,0.00475624589355933,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0227,B,2000,999
1.0,1.0,0.0,-2.1927004747313923,-2.1927004747313923,2.1959711407836617,473.463,116.11571655465077,299.95,464.0,671.05,0.0,0.0,0.00021310138702392578,empirical,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400228,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0228,B,2000,999
1.0,1.0,0.0,-2.205060475922533,-2.205060475922533,2.211754405365091,246.9355,78.57926151186456,133.0,240.0,389.04999999999995,0.0,0.0,0.00021596801280975342,empirical,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400229,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0229,B,2000,999
1.0,1.0,0.0,-2.198451538864566,-2.698451538864566,2.7010003579989035,472.7815,113.13086562804159,300.0,464.0,672.0,0.0,0.0,0.00021048069000244142,empirical,0.6,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400230,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0230,B,2000,999
1.0,1.0,0.0,-2.196539222841075,-2.696539222841075,2.7020975360392967,246.669,79.62584027186149,132.0,238.0,395.0,0.0,0.0,0.00021669948101043701,empirical,0.6,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400231,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0231,B,2000,999
0.0,0.0,1.0,-0.0004179884558084912,-0.0004179884558084912,0.0559001433711627,65.8105,11.815184710786369,50.0,64.0,87.0,0.0,0.0,0.00021050941944122315,normal,0.9,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400232,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0232,B,2000,999
0.0485,0.0485,0.9515,0.0006876531671752717,0.0006876531671752717,0.14355164135550294,10.2075,1.607309475490019,8.0,10.0,13.0,0.0,0.0,0.00023290073871612548,normal,0.9,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400233,2000,0.004803527349771208,0.004803527349771207,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0233,B,2000,999
0.9905,0.9905,1.0,0.5007041246537766,0.0007041246537765611,0.058035125435567055,65.872,11.610323681965117,50.0,65.0,88.0,0.0,0.0,0.00021974396705627441,normal,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400234,2000,0.0021690723823791537,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0234,B,2000,999
0.886,0.886,0.9515,0.5082722830070721,0.008272283007072057,0.137931317597176,10.141,1.5182618351259445,8.0,10.0,13.0,0.0,0.0,0.00024775958061218264,normal,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400235,2000,0.007106475919891659,0.004803527349771207,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0235,B,2000,999
1.0,1.0,0.0,-2.198978388528104,-2.198978388528104,2.2022473994982263,474.6935,112.80943026959227,305.0,469.0,674.0,0.0,0.0,0.0002168307304382324,empirical,0.9,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400236,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0236,B,2000,999
1.0,1.0,0.0,-2.210615609084185,-2.210615609084185,2.2176933875125107,244.6975,78.5975635357102,132.0,236.0,381.04999999999995,0.0,0.0,0.00020901072025299072,empirical,0.9,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400237,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0237,B,2000,999
1.0,1.0,0.0,-2.195240394447673,-2.695240394447673,2.697851330514251,472.062,112.90940242513021,299.0,467.0,661.05,0.0,0.0,0.0002186589241027832,empirical,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400238,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0238,B,2000,999
1.0,1.0,0.0,-2.205769430688347,-2.705769430688347,2.711198967795653,244.9975,79.40449920344565,132.95,234.0,391.0,0.0,0.0,0.00020929622650146484,empirical,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,3,400239,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0239,B,2000,999
0.038,0.038,0.865,-0.0026497176865570133,-0.0026497176865570133,0.20246239735541444,65.5455,9.285684129346636,51.0,65.0,82.0,0.0,0.0,0.0002100808620452881,normal,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400240,2000,0.004275277768753745,0.007641171376170017,0.0,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0240,B,2000,999
0.013,0.013,0.987,0.005573890639022,0.005573890639022,0.13928614241405465,135.0505,25.577704153226886,96.0,134.0,179.0,0.0,0.0,0.00020550811290740966,normal,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400241,2000,0.0025328837320335094,0.0025328837320335107,0.0,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0241,B,2000,999
0.6425,0.6425,0.8575,0.49869166389715786,-0.0013083361028421447,0.2046304426633729,65.191,8.988855266384036,50.0,65.0,81.0,0.0,0.0,0.0003995015621185303,normal,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400242,2000,0.01071666342664544,0.007816449001944552,0.0,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0242,B,2000,999
0.8665,0.8665,0.984,0.5056334861052858,0.005633486105285801,0.14201993592261344,133.767,25.953009671327138,95.0,131.0,180.0,0.0,0.0,0.00039471685886383057,normal,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400243,2000,0.0076051873744175415,0.00280570846668003,0.0,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0243,B,2000,999
1.0,1.0,0.0,-2.1983573284205233,-2.1983573284205233,2.2014472511186485,472.055,114.71494224816574,297.0,460.0,677.05,0.0005,0.0005,0.00043229281902313233,empirical,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400244,2000,0.0,0.0,0.0004998749843710925,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0244,B,2000,999
1.0,1.0,0.0,-2.207120918360322,-2.207120918360322,2.212260605857814,332.3625,106.71331732145713,179.0,318.5,529.05,0.0,0.0,0.0003908849954605103,empirical,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400245,2000,0.0,0.0,0.0,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0245,B,2000,999
1.0,1.0,0.0,-2.2022367737750894,-2.7022367737750894,2.704782542962852,472.7855,113.62900373474194,300.0,464.0,675.05,0.0,0.0,0.0002228081226348877,empirical,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400246,2000,0.0,0.0,0.0,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0246,B,2000,999
1.0,1.0,0.0,-2.203877389584056,-2.703877389584056,2.707820421334328,330.3155,104.32102836796615,182.0,319.0,516.0,0.0,0.0,0.0002147963047027588,empirical,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400247,2000,0.0,0.0,0.0,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0247,B,2000,999
0.0185,0.0185,0.9165,0.005979190548763998,0.005979190548763998,0.1776474070349386,65.552,8.59443401277827,52.0,65.0,80.0,0.0,0.0,0.0002110264301300049,normal,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400248,2000,0.003013117156700018,0.006185780063985464,0.0,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0248,B,2000,999
0.0185,0.0185,0.9815,-0.0002498649319925641,-0.0002498649319925641,0.14623433131311475,104.223,20.0978424463921,74.0,103.0,140.0,0.0,0.0,0.00020841670036315918,normal,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400249,2000,0.003013117156700018,0.003013117156700015,0.0,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0249,B,2000,999
0.6835,0.6835,0.916,0.5030343539813933,0.0030343539813932896,0.17363854904230389,65.2085,8.528307437586898,51.0,65.0,80.0,0.0,0.0,0.00021440637111663817,normal,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400250,2000,0.010400186296408348,0.006202580108309766,0.0,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0250,B,2000,999
0.861,0.861,0.9855,0.49914431331992387,-0.0008556866800761287,0.1398032967680494,104.4155,20.23163018024005,73.0,103.0,140.0,0.0,0.0,0.00020356464385986328,normal,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400251,2000,0.0077355995242773526,0.00267298989897081,0.0,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0251,B,2000,999
1.0,1.0,0.0,-2.201330941794198,-2.201330941794198,2.2047191879451247,472.934,114.21108371782488,301.95,464.0,674.0,0.0,0.0,0.00021854746341705322,empirical,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400252,2000,0.0,0.0,0.0,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0252,B,2000,999
1.0,1.0,0.0,-2.2017448688624155,-2.2017448688624155,2.2066750099217747,329.5585,103.9445841674784,182.0,316.0,516.0,0.0,0.0,0.00021233952045440673,empirical,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400253,2000,0.0,0.0,0.0,B,0.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0253,B,2000,999
1.0,1.0,0.0,-2.2007782837873937,-2.7007782837873937,2.703441086721187,472.278,110.50617501298287,308.95,462.0,672.05,0.0005,0.0005,0.00021774232387542725,empirical,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400254,2000,0.0,0.0,0.0004998749843710925,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0254,B,2000,999
1.0,1.0,0.0,-2.2084432868945574,-2.7084432868945574,2.712510963407461,330.223,103.15899025775698,185.0,319.5,513.0,0.0,0.0,0.0002115713357925415,empirical,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bonferroni,3,400255,2000,0.0,0.0,0.0,B,1.0,999,0.016666666666666666,plan every contrast at alpha/K = 0.05000/3,B_0255,B,2000,999
